WEEK,REGION,COUNTRY,ADMIN1,EVENT_TYPE,SUB_EVENT_TYPE,EVENTS,FATALITIES,POPULATION_EXPOSURE,DISORDER_TYPE,ID,CENTROID_LATITUDE,CENTROID_LONGITUDE
2020-01-04,Western Africa,Nigeria,Borno,Explosions/Remote violence,Remote explosive/landmine/IED,2,33,170812.0,Political violence,2136.0,11.8757,13.4349
2020-02-15,Western Africa,Nigeria,Borno,Explosions/Remote violence,Remote explosive/landmine/IED,1,3,42008.0,Political violence,2136.0,11.8757,13.4349
2020-02-22,Western Africa,Nigeria,Borno,Explosions/Remote violence,Remote explosive/landmine/IED,1,3,1081.0,Political violence,2136.0,11.8757,13.4349
2020-02-29,Western Africa,Nigeria,Borno,Explosions/Remote violence,Remote explosive/landmine/IED,1,0,42008.0,Political violence,2136.0,11.8757,13.4349
2020-04-11,Western Africa,Nigeria,Borno,Explosions/Remote violence,Remote explosive/landmine/IED,2,6,104482.0,Political violence,2136.0,11.8757,13.4349
2020-05-02,Western Africa,Nigeria,Borno,Explosions/Remote violence,Remote explosive/landmine/IED,1,3,3019.0,Political violence,2136.0,11.8757,13.4349
2020-05-16,Western Africa,Nigeria,Borno,Explosions/Remote violence,Remote explosive/landmine/IED,1,5,284.0,Political violence,2136.0,11.8757,13.4349
2020-05-30,Western Africa,Nigeria,Borno,Explosions/Remote violence,Remote explosive/landmine/IED,1,3,24634.0,Political violence,2136.0,11.8757,13.4349
2020-06-13,Western Africa,Nigeria,Borno,Explosions/Remote violence,Remote explosive/landmine/IED,1,8,24634.0,Political violence,2136.0,11.8757,13.4349
2020-07-04,Western Africa,Nigeria,Borno,Explosions/Remote violence,Remote explosive/landmine/IED,1,1,11826.0,Political violence,2136.0,11.8757,13.4349
2020-07-18,Western Africa,Nigeria,Borno,Explosions/Remote violence,Remote explosive/landmine/IED,2,0,92527.0,Political violence,2136.0,11.8757,13.4349
2020-07-25,Western Africa,Nigeria,Borno,Explosions/Remote violence,Remote explosive/landmine/IED,1,3,92527.0,Political violence,2136.0,11.8757,13.4349
2020-08-01,Western Africa,Nigeria,Borno,Explosions/Remote violence,Remote explosive/landmine/IED,1,3,31304.0,Political violence,2136.0,11.8757,13.4349
2020-08-08,Western Africa,Nigeria,Borno,Explosions/Remote violence,Remote explosive/landmine/IED,1,3,58402.0,Political violence,2136.0,11.8757,13.4349
2020-09-26,Western Africa,Nigeria,Borno,Explosions/Remote violence,Remote explosive/landmine/IED,1,10,5169.0,Political violence,2136.0,11.8757,13.4349
2020-10-03,Western Africa,Nigeria,Borno,Explosions/Remote violence,Remote explosive/landmine/IED,1,6,24634.0,Political violence,2136.0,11.8757,13.4349
2020-10-24,Western Africa,Nigeria,Borno,Explosions/Remote violence,Remote explosive/landmine/IED,1,10,24634.0,Political violence,2136.0,11.8757,13.4349
2020-10-31,Western Africa,Nigeria,Borno,Explosions/Remote violence,Remote explosive/landmine/IED,2,12,36460.0,Political violence,2136.0,11.8757,13.4349
2020-11-07,Western Africa,Nigeria,Borno,Explosions/Remote violence,Remote explosive/landmine/IED,2,0,96299.0,Political violence,2136.0,11.8757,13.4349
2020-11-21,Western Africa,Nigeria,Borno,Explosions/Remote violence,Remote explosive/landmine/IED,2,10,100498.0,Political violence,2136.0,11.8757,13.4349
2020-12-05,Western Africa,Nigeria,Borno,Explosions/Remote violence,Remote explosive/landmine/IED,3,17,1393439.0,Political violence,2136.0,11.8757,13.4349
2020-12-12,Western Africa,Nigeria,Borno,Explosions/Remote violence,Remote explosive/landmine/IED,1,0,24634.0,Political violence,2136.0,11.8757,13.4349
2020-12-26,Western Africa,Nigeria,Borno,Explosions/Remote violence,Remote explosive/landmine/IED,3,16,1332196.0,Political violence,2136.0,11.8757,13.4349
2021-01-02,Western Africa,Nigeria,Borno,Explosions/Remote violence,Remote explosive/landmine/IED,1,0,25199.0,Political violence,2136.0,11.8757,13.4349
2021-01-09,Western Africa,Nigeria,Borno,Explosions/Remote violence,Remote explosive/landmine/IED,8,23,8926.0,Political violence,2136.0,11.8757,13.4349
2021-01-16,Western Africa,Nigeria,Borno,Explosions/Remote violence,Remote explosive/landmine/IED,4,19,2942.0,Political violence,2136.0,11.8757,13.4349
2021-01-23,Western Africa,Nigeria,Borno,Explosions/Remote violence,Remote explosive/landmine/IED,4,12,2204.0,Political violence,2136.0,11.8757,13.4349
2021-01-30,Western Africa,Nigeria,Borno,Explosions/Remote violence,Remote explosive/landmine/IED,3,9,27319.0,Political violence,2136.0,11.8757,13.4349
2021-02-06,Western Africa,Nigeria,Borno,Explosions/Remote violence,Remote explosive/landmine/IED,3,9,102717.0,Political violence,2136.0,11.8757,13.4349
2021-02-13,Western Africa,Nigeria,Borno,Explosions/Remote violence,Remote explosive/landmine/IED,2,6,26684.0,Political violence,2136.0,11.8757,13.4349
2021-02-27,Western Africa,Nigeria,Borno,Explosions/Remote violence,Remote explosive/landmine/IED,3,4,97099.0,Political violence,2136.0,11.8757,13.4349
2021-03-06,Western Africa,Nigeria,Borno,Explosions/Remote violence,Remote explosive/landmine/IED,1,3,68809.0,Political violence,2136.0,11.8757,13.4349
2021-03-27,Western Africa,Nigeria,Borno,Explosions/Remote violence,Remote explosive/landmine/IED,1,6,25199.0,Political violence,2136.0,11.8757,13.4349
2021-04-10,Western Africa,Nigeria,Borno,Explosions/Remote violence,Remote explosive/landmine/IED,1,0,4902.0,Political violence,2136.0,11.8757,13.4349
2021-04-17,Western Africa,Nigeria,Borno,Explosions/Remote violence,Remote explosive/landmine/IED,1,3,1382.0,Political violence,2136.0,11.8757,13.4349
2021-04-24,Western Africa,Nigeria,Borno,Explosions/Remote violence,Remote explosive/landmine/IED,1,1,1130.0,Political violence,2136.0,11.8757,13.4349
2021-05-08,Western Africa,Nigeria,Borno,Explosions/Remote violence,Remote explosive/landmine/IED,1,3,43152.0,Political violence,2136.0,11.8757,13.4349
2021-05-29,Western Africa,Nigeria,Borno,Explosions/Remote violence,Remote explosive/landmine/IED,2,17,5265.0,Political violence,2136.0,11.8757,13.4349
2021-06-05,Western Africa,Nigeria,Borno,Explosions/Remote violence,Remote explosive/landmine/IED,1,5,25306.0,Political violence,2136.0,11.8757,13.4349
2021-06-12,Western Africa,Nigeria,Borno,Explosions/Remote violence,Remote explosive/landmine/IED,1,3,12921.0,Political violence,2136.0,11.8757,13.4349
2021-07-03,Western Africa,Nigeria,Borno,Explosions/Remote violence,Remote explosive/landmine/IED,1,4,68809.0,Political violence,2136.0,11.8757,13.4349
2021-07-10,Western Africa,Nigeria,Borno,Explosions/Remote violence,Remote explosive/landmine/IED,1,0,1967.0,Political violence,2136.0,11.8757,13.4349
2021-07-17,Western Africa,Nigeria,Borno,Explosions/Remote violence,Remote explosive/landmine/IED,1,0,40591.0,Political violence,2136.0,11.8757,13.4349
2021-07-24,Western Africa,Nigeria,Borno,Explosions/Remote violence,Remote explosive/landmine/IED,1,3,87258.0,Political violence,2136.0,11.8757,13.4349
2021-07-31,Western Africa,Nigeria,Borno,Explosions/Remote violence,Remote explosive/landmine/IED,1,3,59691.0,Political violence,2136.0,11.8757,13.4349
2021-08-07,Western Africa,Nigeria,Borno,Explosions/Remote violence,Remote explosive/landmine/IED,2,1,47770.0,Political violence,2136.0,11.8757,13.4349
2021-09-11,Western Africa,Nigeria,Borno,Explosions/Remote violence,Remote explosive/landmine/IED,2,10,1453925.0,Political violence,2136.0,11.8757,13.4349
2021-10-09,Western Africa,Nigeria,Borno,Explosions/Remote violence,Remote explosive/landmine/IED,2,20,201693.0,Political violence,2136.0,11.8757,13.4349
2021-10-16,Western Africa,Nigeria,Borno,Explosions/Remote violence,Remote explosive/landmine/IED,2,4,106450.0,Political violence,2136.0,11.8757,13.4349
2021-10-23,Western Africa,Nigeria,Borno,Explosions/Remote violence,Remote explosive/landmine/IED,3,3,138908.0,Political violence,2136.0,11.8757,13.4349
2021-10-30,Western Africa,Nigeria,Borno,Explosions/Remote violence,Remote explosive/landmine/IED,1,3,2679.0,Political violence,2136.0,11.8757,13.4349
2021-12-11,Western Africa,Nigeria,Borno,Explosions/Remote violence,Remote explosive/landmine/IED,1,7,7588.0,Political violence,2136.0,11.8757,13.4349
2021-12-25,Western Africa,Nigeria,Borno,Explosions/Remote violence,Remote explosive/landmine/IED,1,0,1358682.0,Political violence,2136.0,11.8757,13.4349
2022-01-01,Western Africa,Nigeria,Borno,Explosions/Remote violence,Remote explosive/landmine/IED,1,5,44311.0,Political violence,2136.0,11.8757,13.4349
2022-01-15,Western Africa,Nigeria,Borno,Explosions/Remote violence,Remote explosive/landmine/IED,2,2,44657.0,Political violence,2136.0,11.8757,13.4349
2022-01-29,Western Africa,Nigeria,Borno,Explosions/Remote violence,Remote explosive/landmine/IED,1,1,4471.0,Political violence,2136.0,11.8757,13.4349
2022-02-05,Western Africa,Nigeria,Borno,Explosions/Remote violence,Remote explosive/landmine/IED,1,3,5377.0,Political violence,2136.0,11.8757,13.4349
2022-02-12,Western Africa,Nigeria,Borno,Explosions/Remote violence,Remote explosive/landmine/IED,2,5,20798.0,Political violence,2136.0,11.8757,13.4349
2022-03-05,Western Africa,Nigeria,Borno,Explosions/Remote violence,Remote explosive/landmine/IED,1,2,70539.0,Political violence,2136.0,11.8757,13.4349
2022-04-02,Western Africa,Nigeria,Borno,Explosions/Remote violence,Remote explosive/landmine/IED,1,4,70539.0,Political violence,2136.0,11.8757,13.4349
2022-04-09,Western Africa,Nigeria,Borno,Explosions/Remote violence,Remote explosive/landmine/IED,1,4,1299549.0,Political violence,2136.0,11.8757,13.4349
2022-04-23,Western Africa,Nigeria,Borno,Explosions/Remote violence,Remote explosive/landmine/IED,1,1,26080.0,Political violence,2136.0,11.8757,13.4349
2022-04-30,Western Africa,Nigeria,Borno,Explosions/Remote violence,Remote explosive/landmine/IED,1,6,3029.0,Political violence,2136.0,11.8757,13.4349
2022-05-21,Western Africa,Nigeria,Borno,Explosions/Remote violence,Remote explosive/landmine/IED,1,0,1518.0,Political violence,2136.0,11.8757,13.4349
2022-06-18,Western Africa,Nigeria,Borno,Explosions/Remote violence,Remote explosive/landmine/IED,2,1,43268.0,Political violence,2136.0,11.8757,13.4349
2022-06-25,Western Africa,Nigeria,Borno,Explosions/Remote violence,Remote explosive/landmine/IED,1,5,46870.0,Political violence,2136.0,11.8757,13.4349
2022-07-09,Western Africa,Nigeria,Borno,Explosions/Remote violence,Remote explosive/landmine/IED,1,13,108916.0,Political violence,2136.0,11.8757,13.4349
2022-07-16,Western Africa,Nigeria,Borno,Explosions/Remote violence,Remote explosive/landmine/IED,1,0,1299549.0,Political violence,2136.0,11.8757,13.4349
2022-07-23,Western Africa,Nigeria,Borno,Explosions/Remote violence,Remote explosive/landmine/IED,1,8,108916.0,Political violence,2136.0,11.8757,13.4349
2022-08-13,Western Africa,Nigeria,Borno,Explosions/Remote violence,Remote explosive/landmine/IED,1,0,35648.0,Political violence,2136.0,11.8757,13.4349
2022-09-17,Western Africa,Nigeria,Borno,Explosions/Remote violence,Remote explosive/landmine/IED,2,1,116189.0,Political violence,2136.0,11.8757,13.4349
2022-09-24,Western Africa,Nigeria,Borno,Explosions/Remote violence,Remote explosive/landmine/IED,1,3,19920.0,Political violence,2136.0,11.8757,13.4349
2022-10-01,Western Africa,Nigeria,Borno,Explosions/Remote violence,Remote explosive/landmine/IED,2,3,1301546.0,Political violence,2136.0,11.8757,13.4349
2022-10-08,Western Africa,Nigeria,Borno,Explosions/Remote violence,Remote explosive/landmine/IED,1,0,82026.0,Political violence,2136.0,11.8757,13.4349
2022-11-05,Western Africa,Nigeria,Borno,Explosions/Remote violence,Remote explosive/landmine/IED,1,3,60309.0,Political violence,2136.0,11.8757,13.4349
2022-11-19,Western Africa,Nigeria,Borno,Explosions/Remote violence,Remote explosive/landmine/IED,1,0,102643.0,Political violence,2136.0,11.8757,13.4349
2022-11-26,Western Africa,Nigeria,Borno,Explosions/Remote violence,Remote explosive/landmine/IED,1,3,2767.0,Political violence,2136.0,11.8757,13.4349
2022-12-17,Western Africa,Nigeria,Borno,Explosions/Remote violence,Remote explosive/landmine/IED,1,1,45650.0,Political violence,2136.0,11.8757,13.4349
2023-01-07,Western Africa,Nigeria,Borno,Explosions/Remote violence,Remote explosive/landmine/IED,1,3,72486.0,Political violence,2136.0,11.8757,13.4349
2023-01-28,Western Africa,Nigeria,Borno,Explosions/Remote violence,Remote explosive/landmine/IED,1,0,5176.0,Political violence,2136.0,11.8757,13.4349
2023-02-04,Western Africa,Nigeria,Borno,Explosions/Remote violence,Remote explosive/landmine/IED,1,1,72486.0,Political violence,2136.0,11.8757,13.4349
2023-03-04,Western Africa,Nigeria,Borno,Explosions/Remote violence,Remote explosive/landmine/IED,1,2,72486.0,Political violence,2136.0,11.8757,13.4349
2023-03-11,Western Africa,Nigeria,Borno,Explosions/Remote violence,Remote explosive/landmine/IED,1,3,46576.0,Political violence,2136.0,11.8757,13.4349
2023-04-22,Western Africa,Nigeria,Borno,Explosions/Remote violence,Remote explosive/landmine/IED,2,10,57997.0,Political violence,2136.0,11.8757,13.4349
2023-04-29,Western Africa,Nigeria,Borno,Explosions/Remote violence,Remote explosive/landmine/IED,1,0,2810.0,Political violence,2136.0,11.8757,13.4349
2023-05-13,Western Africa,Nigeria,Borno,Explosions/Remote violence,Remote explosive/landmine/IED,2,1,3939.0,Political violence,2136.0,11.8757,13.4349
2023-05-20,Western Africa,Nigeria,Borno,Explosions/Remote violence,Remote explosive/landmine/IED,1,3,62750.0,Political violence,2136.0,11.8757,13.4349
2023-06-03,Western Africa,Nigeria,Borno,Explosions/Remote violence,Remote explosive/landmine/IED,1,3,935366.0,Political violence,2136.0,11.8757,13.4349
2023-06-10,Western Africa,Nigeria,Borno,Explosions/Remote violence,Remote explosive/landmine/IED,1,3,100914.0,Political violence,2136.0,11.8757,13.4349
2023-06-24,Western Africa,Nigeria,Borno,Explosions/Remote violence,Remote explosive/landmine/IED,1,6,769.0,Political violence,2136.0,11.8757,13.4349
2023-07-15,Western Africa,Nigeria,Borno,Explosions/Remote violence,Remote explosive/landmine/IED,2,2,131628.0,Political violence,2136.0,11.8757,13.4349
2023-07-22,Western Africa,Nigeria,Borno,Explosions/Remote violence,Remote explosive/landmine/IED,1,3,26329.0,Political violence,2136.0,11.8757,13.4349
2023-07-29,Western Africa,Nigeria,Borno,Explosions/Remote violence,Remote explosive/landmine/IED,1,0,26329.0,Political violence,2136.0,11.8757,13.4349
2023-08-05,Western Africa,Nigeria,Borno,Explosions/Remote violence,Remote explosive/landmine/IED,1,5,47307.0,Political violence,2136.0,11.8757,13.4349
2023-08-12,Western Africa,Nigeria,Borno,Explosions/Remote violence,Remote explosive/landmine/IED,2,7,94681.0,Political violence,2136.0,11.8757,13.4349
2023-08-26,Western Africa,Nigeria,Borno,Explosions/Remote violence,Remote explosive/landmine/IED,3,6,96677.0,Political violence,2136.0,11.8757,13.4349
2023-09-02,Western Africa,Nigeria,Borno,Explosions/Remote violence,Remote explosive/landmine/IED,2,5,84634.0,Political violence,2136.0,11.8757,13.4349
2023-09-09,Western Africa,Nigeria,Borno,Explosions/Remote violence,Remote explosive/landmine/IED,2,4,11025.0,Political violence,2136.0,11.8757,13.4349
2023-09-16,Western Africa,Nigeria,Borno,Explosions/Remote violence,Remote explosive/landmine/IED,1,2,46613.0,Political violence,2136.0,11.8757,13.4349
2023-10-07,Western Africa,Nigeria,Borno,Explosions/Remote violence,Remote explosive/landmine/IED,1,3,756.0,Political violence,2136.0,11.8757,13.4349
2023-10-14,Western Africa,Nigeria,Borno,Explosions/Remote violence,Remote explosive/landmine/IED,2,9,130491.0,Political violence,2136.0,11.8757,13.4349
2023-10-28,Western Africa,Nigeria,Borno,Explosions/Remote violence,Remote explosive/landmine/IED,1,3,26241.0,Political violence,2136.0,11.8757,13.4349
2023-11-04,Western Africa,Nigeria,Borno,Explosions/Remote violence,Remote explosive/landmine/IED,5,14,113190.0,Political violence,2136.0,11.8757,13.4349
2023-11-11,Western Africa,Nigeria,Borno,Explosions/Remote violence,Remote explosive/landmine/IED,2,6,114634.0,Political violence,2136.0,11.8757,13.4349
2023-11-18,Western Africa,Nigeria,Borno,Explosions/Remote violence,Remote explosive/landmine/IED,1,3,5486.0,Political violence,2136.0,11.8757,13.4349
2023-11-25,Western Africa,Nigeria,Borno,Explosions/Remote violence,Remote explosive/landmine/IED,3,54,87049.0,Political violence,2136.0,11.8757,13.4349
2023-12-02,Western Africa,Nigeria,Borno,Explosions/Remote violence,Remote explosive/landmine/IED,2,7,6971.0,Political violence,2136.0,11.8757,13.4349
2023-12-09,Western Africa,Nigeria,Borno,Explosions/Remote violence,Remote explosive/landmine/IED,1,0,72185.0,Political violence,2136.0,11.8757,13.4349
2023-12-16,Western Africa,Nigeria,Borno,Explosions/Remote violence,Remote explosive/landmine/IED,2,0,72941.0,Political violence,2136.0,11.8757,13.4349
2023-12-23,Western Africa,Nigeria,Borno,Explosions/Remote violence,Remote explosive/landmine/IED,9,10,298777.0,Political violence,2136.0,11.8757,13.4349
2023-12-30,Western Africa,Nigeria,Borno,Explosions/Remote violence,Remote explosive/landmine/IED,2,3,87287.0,Political violence,2136.0,11.8757,13.4349
2024-01-06,Western Africa,Nigeria,Borno,Explosions/Remote violence,Remote explosive/landmine/IED,9,24,280945.0,Political violence,2136.0,11.8757,13.4349
2024-01-13,Western Africa,Nigeria,Borno,Explosions/Remote violence,Remote explosive/landmine/IED,9,7,83051.0,Political violence,2136.0,11.8757,13.4349
2024-01-20,Western Africa,Nigeria,Borno,Explosions/Remote violence,Remote explosive/landmine/IED,7,6,146669.0,Political violence,2136.0,11.8757,13.4349
2024-01-27,Western Africa,Nigeria,Borno,Explosions/Remote violence,Remote explosive/landmine/IED,5,25,202344.0,Political violence,2136.0,11.8757,13.4349
2024-02-03,Western Africa,Nigeria,Borno,Explosions/Remote violence,Remote explosive/landmine/IED,2,2,48264.0,Political violence,2136.0,11.8757,13.4349
2024-02-10,Western Africa,Nigeria,Borno,Explosions/Remote violence,Remote explosive/landmine/IED,2,4,74933.0,Political violence,2136.0,11.8757,13.4349
2024-02-17,Western Africa,Nigeria,Borno,Explosions/Remote violence,Remote explosive/landmine/IED,2,0,74933.0,Political violence,2136.0,11.8757,13.4349
